LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,ADR,Country,Company,ReservedRoomType,IsRepeatedGuest,IsCanceled,Mes_Estancia,Mes_Reserva,Contract,Group,Transient,Transient-Party,BB,FB,HB,SC,Undefined
0,0,1,2,0,67.0,27.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
19,0,4,2,0,68.0,5.0,0,4.0,0,0,2,2,0,0,0,1,1,0,0,0,0
1,0,4,2,0,42.0,11.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
19,0,4,2,0,68.0,4.0,0,4.0,0,0,2,2,0,0,0,1,1,0,0,0,0
192,10,25,2,0,34.0,4.0,0,0.0,0,0,1,2,0,0,1,0,1,0,0,0,0
10,0,3,2,0,84.24,4.0,0,5.0,0,0,2,2,0,0,1,0,0,0,1,0,0
11,0,1,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
30,0,1,2,0,48.0,7.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
89,0,3,2,0,84.9,22.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
5,1,4,1,0,34.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
17,0,1,2,0,149.0,0.0,0,4.0,0,0,2,2,0,0,1,0,0,0,0,0,1
34,1,1,1,0,43.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
138,1,5,2,0,38.93,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
88,2,5,2,0,34.0,0.0,0,0.0,0,0,3,3,0,0,0,1,1,0,0,0,0
1,0,1,1,0,35.0,0.0,0,0.0,1,0,3,3,0,1,0,0,1,0,0,0,0
96,2,5,1,0,30.0,0.0,0,0.0,0,0,3,3,0,0,0,1,1,0,0,0,0
38,2,5,2,0,48.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
83,0,3,2,0,45.6,4.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,0,1,2,0,60.0,111.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,0,3,2,0,45.2,4.0,0,3.0,0,0,2,2,1,0,0,0,1,0,0,0,0
11,0,1,2,1,75.0,0.0,0,2.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,60.0,14.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
6,1,5,2,0,85.0,12.0,0,5.0,0,0,2,2,0,0,1,0,1,0,0,0,0
26,2,5,2,0,102.0,11.0,0,5.0,0,0,2,2,0,0,1,0,0,0,1,0,0
16,0,1,3,0,46.75,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
24,0,2,1,0,68.0,0.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
24,0,2,1,0,68.0,19.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
35,0,2,3,1,93.0,19.0,0,7.0,0,0,2,2,0,0,1,0,1,0,0,0,0
84,0,5,2,0,73.2,0.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
3,0,1,2,0,42.0,7.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
23,0,1,2,0,48.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
24,0,1,2,0,70.0,0.0,0,5.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,0,1,2,0,67.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
10,0,2,3,1,161.0,7.0,0,6.0,0,0,2,2,0,0,1,0,0,0,1,0,0
10,0,1,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,0,2,2,0,47.2,7.0,0,0.0,0,0,2,2,0,0,1,0,0,0,0,0,1
24,0,2,2,0,58.0,7.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
1,0,3,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
1,0,3,2,0,57.0,0.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
47,2,5,2,0,70.38,4.0,0,3.0,0,0,2,2,1,0,0,0,0,0,1,0,0
26,0,2,2,0,80.0,7.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
6,0,2,2,0,61.2,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
7,0,1,1,0,55.0,0.0,0,0.0,1,0,3,3,0,0,0,1,1,0,0,0,0
36,2,9,2,0,44.43,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
23,0,1,1,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
22,0,1,2,2,88.0,0.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
83,0,3,2,0,43.6,0.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
1,0,1,2,1,52.5,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
5,0,1,2,0,60.0,19.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
1,0,1,2,0,87.0,0.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
5,0,1,2,0,92.0,0.0,0,0.0,0,0,2,2,0,0,0,1,0,0,1,0,0
5,0,1,1,0,71.0,0.0,0,0.0,0,0,2,2,0,0,0,1,0,0,1,0,0
11,0,1,3,1,115.0,0.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,3,1,0.0,0.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,78.0,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
24,0,1,2,0,70.0,0.0,0,5.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,0,2,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
7,0,2,2,0,54.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
8,0,1,2,0,138.0,0.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
30,0,2,1,0,40.5,4.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,1,2,1,0,36.0,44.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
20,4,10,2,0,36.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
73,1,2,2,0,44.67,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,44.67,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,11.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,1,2,2,0,40.0,0.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
15,1,3,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
74,1,1,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,1,1,0,60.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
71,1,4,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,1,2,2,0,40.0,0.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
29,1,3,1,0,47.5,4.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
24,1,0,2,0,48.0,15.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
15,1,2,1,0,85.0,4.0,0,5.0,0,0,2,2,0,0,0,1,1,0,0,0,0
15,1,2,1,0,92.0,4.0,0,5.0,0,0,2,2,0,0,0,1,1,0,0,0,0
24,1,0,2,0,48.0,13.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,0,1,0,60.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
12,1,0,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
17,1,1,2,0,55.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,1,2,1,0,40.67,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,1,0,36.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,1,0,36.0,44.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,1,2,1,0,36.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,2,2,0,56.0,44.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,0,2,0,80.0,4.0,0,4.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,0,2,0,80.0,4.0,0,4.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,0,2,0,80.0,4.0,0,4.0,0,0,2,2,0,0,0,1,1,0,0,0,0
18,1,0,2,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
10,1,2,2,0,47.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,2,2,0,76.0,13.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
31,1,0,2,0,50.0,0.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
23,1,1,2,0,42.43,4.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
61,1,2,1,0,33.11,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
106,1,3,2,0,63.14,4.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
22,1,1,2,0,7.0,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
22,1,2,2,0,70.0,0.0,0,5.0,0,0,2,2,0,0,1,0,1,0,0,0,0
31,1,0,1,0,48.0,0.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
8,1,2,2,0,67.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
3,1,1,2,0,61.2,5.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
3,1,1,1,0,87.0,44.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
29,1,1,2,0,61.56,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
16,1,2,2,0,40.0,4.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
4,1,0,2,0,87.0,13.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
24,1,0,2,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
24,2,2,2,0,60.0,4.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
30,2,3,1,0,40.5,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
16,2,2,3,0,53.25,44.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
30,2,3,1,0,40.5,4.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
30,2,3,1,0,40.5,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
34,2,2,2,0,35.11,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,0,1,0,43.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,0,1,0,48.0,7.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,1,0,1,0,35.0,0.0,195,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,1,0,75.0,0.0,195,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
18,1,0,1,0,30.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
18,1,0,1,0,37.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,0,2,0,50.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
4,1,0,1,0,38.7,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
3,1,0,1,0,43.0,7.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,1,0,1,0,43.0,0.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
21,1,0,2,0,74.0,15.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
15,2,5,1,0,69.71,11.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
35,2,5,2,0,35.71,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,1,0,1,0,43.0,0.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
73,2,2,2,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
32,4,6,2,0,107.0,13.0,0,4.0,0,0,2,2,0,0,1,0,0,0,1,0,0
145,2,3,3,1,88.56,0.0,0,7.0,0,0,2,2,0,0,1,0,1,0,0,0,0
65,2,3,2,0,48.0,15.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
16,2,2,2,0,55.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
16,2,2,2,0,40.0,0.0,498,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
22,2,2,2,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
26,2,3,2,0,59.56,0.0,0,5.0,0,0,2,2,0,0,1,0,1,0,0,0,0
15,2,0,1,0,35.28,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
73,2,2,2,0,48.0,4.0,498,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,1,0,2,0,68.0,0.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
82,2,5,2,0,62.86,4.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
31,2,3,2,1,78.0,4.0,0,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
31,2,3,2,1,88.0,4.0,0,6.0,0,0,2,2,0,0,0,1,1,0,0,0,0
1,2,1,1,0,56.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
13,2,2,2,0,102.0,4.0,0,5.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,4,5,2,1,102.13,4.0,0,5.0,0,0,2,2,0,0,1,0,0,0,1,0,0
5,1,0,1,0,0.0,0.0,515,0.0,0,0,2,2,0,0,1,0,0,0,0,1,0
0,1,3,1,0,60.0,0.0,515,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,1,0,1,0,60.0,0.0,515,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
4,1,3,1,0,45.0,0.0,515,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
0,0,1,1,0,60.0,0.0,515,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
16,2,1,3,0,54.75,4.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
15,2,3,2,0,39.74,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
6,1,1,1,0,40.32,4.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
19,2,5,2,0,82.15,11.0,0,4.0,0,0,2,2,0,0,1,0,0,0,1,0,0
0,0,1,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,68.0,0.0,0,3.0,1,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,1,0,35.0,0.0,195,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,1,0,35.0,0.0,195,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
41,2,2,1,0,43.0,11.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
41,2,2,2,0,48.0,11.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
150,2,3,2,0,58.4,11.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
150,2,3,2,0,52.4,11.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
6,1,1,1,0,35.0,0.0,353,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
5,0,1,1,0,67.24,0.0,0,0.0,1,0,4,4,0,0,0,1,1,0,0,0,0
21,2,2,2,0,47.25,4.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
12,2,3,2,0,63.2,11.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,1,0,35.0,0.0,428,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
66,2,2,2,2,136.0,4.0,0,6.0,0,0,2,2,0,0,1,0,0,0,1,0,0
5,1,1,2,0,64.7,4.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,1,2,0,75.0,2.0,0,2.0,0,0,2,2,0,0,1,0,1,0,0,0,0
36,2,5,2,0,39.6,5.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
11,0,2,1,0,35.0,0.0,154,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
143,4,10,2,0,42.97,4.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
37,2,5,1,0,35.5,4.0,0,0.0,0,0,2,2,1,0,0,0,1,0,0,0,0
37,2,5,1,0,28.5,4.0,0,0.0,0,0,2,2,1,0,0,0,1,0,0,0,0
0,0,1,2,0,68.0,0.0,0,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,0,1,2,0,68.0,0.0,0,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
1,0,2,1,0,43.0,19.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
117,2,5,2,2,100.71,11.0,0,2.0,0,0,2,2,0,0,1,0,0,0,0,0,1
5,0,1,1,0,30.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
5,0,1,1,0,30.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,68.0,7.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,68.0,11.0,0,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
0,0,1,2,0,68.0,0.0,0,3.0,0,0,2,2,0,0,0,1,1,0,0,0,0
134,1,2,2,0,42.97,4.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
23,0,2,1,0,43.0,6.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
11,1,2,1,0,35.0,0.0,94,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,2,1,0,35.0,0.0,388,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
1,0,1,1,0,61.2,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
1,0,1,1,0,61.2,7.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
26,2,3,2,0,35.72,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
9,1,2,1,0,50.0,17.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
20,1,2,2,0,34.56,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
44,2,2,2,0,72.38,4.0,0,3.0,0,0,2,2,1,0,0,0,0,0,1,0,0
3,0,2,2,0,68.0,7.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,80.0,35.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,80.0,35.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,80.0,11.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
115,2,5,2,2,77.85,4.0,0,2.0,0,0,2,2,0,0,1,0,0,0,1,0,0
4,0,1,2,0,68.0,4.0,0,3.0,0,0,2,2,0,0,1,0,0,0,1,0,0
24,1,2,2,0,38.4,7.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
33,1,3,1,0,43.2,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
149,6,16,2,0,73.8,11.0,0,3.0,0,0,2,2,0,0,1,0,0,0,1,0,0
69,2,3,2,0,42.0,14.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
79,2,3,2,0,42.0,14.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
69,2,3,2,0,42.0,14.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
69,2,3,1,0,37.0,14.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
69,2,3,1,0,42.0,14.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
28,2,3,2,0,65.0,11.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
18,2,4,2,0,34.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
182,1,3,1,0,37.8,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,2,1,0,68.0,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
6,0,2,2,0,57.0,0.0,459,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
5,0,1,1,0,45.0,0.0,459,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,1,0,60.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
178,4,10,2,0,45.0,13.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
17,4,10,1,0,30.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
225,2,3,2,0,57.8,5.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
19,0,2,1,0,35.0,0.0,154,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
8,0,3,2,1,59.6,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
6,0,3,1,0,35.0,5.0,22,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
48,2,5,2,2,88.0,18.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
36,2,4,2,0,57.06,5.0,0,0.0,0,0,2,2,0,0,1,0,0,0,1,0,0
64,2,5,2,0,47.25,19.0,0,4.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,3,2,0,0.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,0,3,2,0,0.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
1,0,1,2,0,0.0,0.0,0,0.0,1,0,8,9,0,0,1,0,1,0,0,0,0
100,1,3,2,0,37.8,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
41,2,3,2,0,38.4,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,3,1,0,59.0,12.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,2,5,1,0,40.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
60,0,4,2,0,48.0,4.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
60,0,4,2,0,48.0,4.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
7,1,4,1,0,42.24,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
183,2,5,2,0,37.8,5.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
183,2,5,2,0,37.8,5.0,0,0.0,0,0,2,2,0,0,0,1,1,0,0,0,0
116,2,5,2,0,42.0,4.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
272,2,5,2,0,72.07,4.0,0,5.0,0,0,2,2,0,0,1,0,0,0,1,0,0
2,0,2,1,0,0.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
6,0,1,2,0,68.2,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
20,1,4,2,0,89.8,25.0,0,3.0,0,0,2,2,0,0,1,0,0,0,1,0,0
20,1,4,2,2,137.8,5.0,0,6.0,0,0,2,2,0,0,1,0,0,0,1,0,0
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
2,0,2,3,0,82.5,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
6,0,1,2,0,61.2,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
2,0,2,1,0,0.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
2,0,2,3,0,82.5,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
6,0,1,1,0,61.2,0.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,0.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
9,0,1,2,0,67.0,0.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
2,0,2,3,0,82.5,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
22,0,2,2,0,60.0,7.0,0,0.0,0,0,2,2,0,0,0,1,0,0,0,0,1
152,2,5,2,2,82.0,8.0,0,6.0,0,0,2,2,0,0,1,0,1,0,0,0,0
28,2,5,2,0,87.0,7.0,0,0.0,0,0,2,2,0,0,1,0,0,1,0,0,0
42,2,5,2,0,55.1,35.0,0,3.0,0,0,2,2,0,0,1,0,1,0,0,0,0
